SRVC_CD,SRVC_TYPE_CD,SRVC_CD_EFCTV_STRT_DT,SRVC_CD_EFCTV_END_DT,CPT_HCPCSELGBL_RISKADJSTMT_IND
33287,03,2024-01-01,9999-12-31,Y
33288,03,2024-01-01,9999-12-31,Y
52284,03,2024-01-01,9999-12-31,Y
58580,03,2024-01-01,9999-12-31,Y
61889,03,2024-01-01,9999-12-31,Y
61891,03,2024-01-01,9999-12-31,Y
61892,03,2024-01-01,9999-12-31,Y
64596,03,2024-01-01,9999-12-31,Y
64597,03,2024-01-01,9999-12-31,N
64598,03,2024-01-01,9999-12-31,Y
67516,03,2024-01-01,9999-12-31,Y
75580,03,2024-01-01,9999-12-31,N
76984,03,2024-01-01,9999-12-31,N
76987,03,2024-01-01,9999-12-31,N
76988,03,2024-01-01,9999-12-31,N
76989,03,2024-01-01,9999-12-31,N
81457,03,2024-01-01,9999-12-31,N
81458,03,2024-01-01,9999-12-31,N
81459,03,2024-01-01,9999-12-31,N
81462,03,2024-01-01,9999-12-31,N
81463,03,2024-01-01,9999-12-31,N
81464,03,2024-01-01,9999-12-31,N
81517,03,2024-01-01,9999-12-31,N
82166,03,2024-01-01,9999-12-31,N
86041,03,2024-01-01,9999-12-31,N
86042,03,2024-01-01,9999-12-31,N
86043,03,2024-01-01,9999-12-31,N
86366,03,2024-01-01,9999-12-31,N
87523,03,2024-01-01,9999-12-31,N
90637,03,2024-07-01,9999-12-31,N
90638,03,2024-07-01,9999-12-31,N
92622,03,2024-01-01,9999-12-31,N
92623,03,2024-01-01,9999-12-31,N
92972,03,2024-01-01,9999-12-31,Y
93150,03,2024-01-01,9999-12-31,N
93151,03,2024-01-01,9999-12-31,N
93152,03,2024-01-01,9999-12-31,N
93153,03,2024-01-01,9999-12-31,N
93584,03,2024-01-01,9999-12-31,N
93585,03,2024-01-01,9999-12-31,N
93586,03,2024-01-01,9999-12-31,N
93587,03,2024-01-01,9999-12-31,N
93588,03,2024-01-01,9999-12-31,N
96547,03,2024-01-01,9999-12-31,N
96548,03,2024-01-01,9999-12-31,N
97037,03,2024-01-01,9999-12-31,Y
99459,03,2024-01-01,9999-12-31,N
A4287,03,2024-01-01,9999-12-31,N
A4457,03,2024-01-01,9999-12-31,N
A4468,03,2024-01-01,9999-12-31,N
A4540,03,2024-01-01,9999-12-31,N
A4541,03,2024-01-01,9999-12-31,N
A4542,03,2024-01-01,9999-12-31,N
A6520,03,2024-01-01,9999-12-31,N
A6521,03,2024-01-01,9999-12-31,N
A6522,03,2024-01-01,9999-12-31,N
A6523,03,2024-01-01,9999-12-31,N
A6524,03,2024-01-01,9999-12-31,N
A6525,03,2024-01-01,9999-12-31,N
A6526,03,2024-01-01,9999-12-31,N
A6527,03,2024-01-01,9999-12-31,N
A6528,03,2024-01-01,9999-12-31,N
A6529,03,2024-01-01,9999-12-31,N
A6552,03,2024-01-01,9999-12-31,N
A6553,03,2024-01-01,9999-12-31,N
A6554,03,2024-01-01,9999-12-31,N
A6555,03,2024-01-01,9999-12-31,N
A6556,03,2024-01-01,9999-12-31,N
A6557,03,2024-01-01,9999-12-31,N
A6558,03,2024-01-01,9999-12-31,N
A6559,03,2024-01-01,9999-12-31,N
A6560,03,2024-01-01,9999-12-31,N
A6561,03,2024-01-01,9999-12-31,N
A6562,03,2024-01-01,9999-12-31,N
A6563,03,2024-01-01,9999-12-31,N
A6564,03,2024-01-01,9999-12-31,N
A6565,03,2024-01-01,9999-12-31,N
A6566,03,2024-01-01,9999-12-31,N
A6567,03,2024-01-01,9999-12-31,N
A6568,03,2024-01-01,9999-12-31,N
A6569,03,2024-01-01,9999-12-31,N
A6570,03,2024-01-01,9999-12-31,N
A6571,03,2024-01-01,9999-12-31,N
A6572,03,2024-01-01,9999-12-31,N
A6573,03,2024-01-01,9999-12-31,N
A6574,03,2024-01-01,9999-12-31,N
A6575,03,2024-01-01,9999-12-31,N
A6576,03,2024-01-01,9999-12-31,N
A6577,03,2024-01-01,9999-12-31,N
A6578,03,2024-01-01,9999-12-31,N
A6579,03,2024-01-01,9999-12-31,N
A6580,03,2024-01-01,9999-12-31,N
A6581,03,2024-01-01,9999-12-31,N
A6582,03,2024-01-01,9999-12-31,N
A6583,03,2024-01-01,9999-12-31,N
A6584,03,2024-01-01,9999-12-31,N
A6585,03,2024-01-01,9999-12-31,N
A6586,03,2024-01-01,9999-12-31,N
A6587,03,2024-01-01,9999-12-31,N
A6588,03,2024-01-01,9999-12-31,N
A6589,03,2024-01-01,9999-12-31,N
A6593,03,2024-01-01,9999-12-31,N
A6594,03,2024-01-01,9999-12-31,N
A6595,03,2024-01-01,9999-12-31,N
A6596,03,2024-01-01,9999-12-31,N
A6597,03,2024-01-01,9999-12-31,N
A6598,03,2024-01-01,9999-12-31,N
A6599,03,2024-01-01,9999-12-31,N
A6600,03,2024-01-01,9999-12-31,N
A6601,03,2024-01-01,9999-12-31,N
A6602,03,2024-01-01,9999-12-31,N
A6603,03,2024-01-01,9999-12-31,N
A6604,03,2024-01-01,9999-12-31,N
A6605,03,2024-01-01,9999-12-31,N
A6606,03,2024-01-01,9999-12-31,N
A6607,03,2024-01-01,9999-12-31,N
A6608,03,2024-01-01,9999-12-31,N
A6609,03,2024-01-01,9999-12-31,N
A6610,03,2024-01-01,9999-12-31,N
A7023,03,2024-01-01,9999-12-31,N
A9608,03,2024-01-01,9999-12-31,N
A9609,03,2024-01-01,9999-12-31,N
C1600,03,2024-01-01,9999-12-31,N
C1601,03,2024-01-01,9999-12-31,N
C1602,03,2024-01-01,9999-12-31,N
C1603,03,2024-01-01,9999-12-31,N
C1604,03,2024-01-01,9999-12-31,N
C7556,03,2024-01-01,9999-12-31,N
C7557,03,2024-01-01,9999-12-31,N
C7558,03,2024-01-01,2024-12-31,N
C7560,03,2024-01-01,9999-12-31,N
C7903,03,2024-01-01,9999-12-31,N
C9159,03,2024-01-01,2024-03-31,N
C9160,03,2024-01-01,2024-03-31,N
C9161,03,2024-01-01,2024-03-31,N
C9162,03,2024-01-01,2024-03-31,N
C9163,03,2024-01-01,2024-03-31,N
C9164,03,2024-01-01,2024-03-31,N
C9165,03,2024-01-01,2024-03-31,N
C9793,03,2024-01-01,9999-12-31,N
C9794,03,2024-01-01,2024-12-31,N
C9795,03,2024-01-01,2024-12-31,N
E0492,03,2024-01-01,9999-12-31,N
E0493,03,2024-01-01,9999-12-31,N
E0530,03,2024-01-01,9999-12-31,N
E0678,03,2024-01-01,9999-12-31,N
E0679,03,2024-01-01,9999-12-31,N
E0680,03,2024-01-01,9999-12-31,N
E0681,03,2024-01-01,9999-12-31,N
E0682,03,2024-01-01,9999-12-31,N
E0732,03,2024-01-01,9999-12-31,N
E0733,03,2024-01-01,9999-12-31,N
E0734,03,2024-01-01,9999-12-31,N
E0735,03,2024-01-01,9999-12-31,N
E1301,03,2024-01-01,9999-12-31,N
E2001,03,2024-01-01,9999-12-31,N
E3000,03,2024-01-01,9999-12-31,N
G0011,03,2024-01-02,9999-12-31,N
G0012,03,2024-01-02,9999-12-31,N
G0013,03,2024-01-02,9999-12-31,N
G0017,03,2024-01-01,9999-12-31,Y
G0018,03,2024-01-01,9999-12-31,N
G0019,03,2024-01-01,9999-12-31,N
G0022,03,2024-01-01,9999-12-31,N
G0023,03,2024-01-01,9999-12-31,N
G0024,03,2024-01-01,9999-12-31,N
G0136,03,2024-01-01,9999-12-31,N
G0137,03,2024-01-01,9999-12-31,Y
G0140,03,2024-01-01,9999-12-31,N
G0146,03,2024-01-01,9999-12-31,N
G9886,03,2024-01-01,9999-12-31,N
G9887,03,2024-01-01,9999-12-31,N
G9888,03,2024-01-01,9999-12-31,N
J0184,03,2024-01-01,9999-12-31,N
J0217,03,2024-01-01,9999-12-31,N
J0391,03,2024-01-01,9999-12-31,N
J0402,03,2024-01-01,9999-12-31,N
J0576,03,2024-01-01,2024-03-31,N
J0688,03,2024-01-01,9999-12-31,N
J0750,03,2024-01-02,9999-12-31,N
J0751,03,2024-01-02,9999-12-31,N
J0799,03,2024-01-02,9999-12-31,N
J0873,03,2024-01-01,9999-12-31,N
J1105,03,2024-01-01,9999-12-31,N
J1304,03,2024-01-01,9999-12-31,N
J1412,03,2024-01-01,9999-12-31,N
J1413,03,2024-01-01,9999-12-31,N
J1596,03,2024-01-01,9999-12-31,N
J1939,03,2024-01-01,9999-12-31,N
J2404,03,2024-01-01,9999-12-31,N
J2508,03,2024-01-01,9999-12-31,N
J2679,03,2024-01-01,9999-12-31,N
J2799,03,2024-01-01,9999-12-31,N
J3401,03,2024-01-01,9999-12-31,N
J3425,03,2024-01-01,9999-12-31,N
J9052,03,2024-01-01,9999-12-31,N
J9072,03,2024-01-01,9999-12-31,N
J9172,03,2024-01-01,9999-12-31,N
J9255,03,2024-01-01,9999-12-31,N
J9258,03,2024-01-01,2024-10-31,N
J9286,03,2024-01-01,9999-12-31,N
J9324,03,2024-01-01,9999-12-31,N
J9333,03,2024-01-01,9999-12-31,N
J9334,03,2024-01-01,9999-12-31,N
L3161,03,2024-01-01,9999-12-31,N
L5615,03,2024-01-01,9999-12-31,N
L5926,03,2024-01-01,9999-12-31,N
M1211,03,2024-01-01,9999-12-31,N
M1212,03,2024-01-01,9999-12-31,N
M1213,03,2024-01-01,9999-12-31,N
M1214,03,2024-01-01,9999-12-31,N
M1215,03,2024-01-01,9999-12-31,N
M1216,03,2024-01-01,9999-12-31,N
M1217,03,2024-01-01,9999-12-31,N
M1218,03,2024-01-01,9999-12-31,N
M1219,03,2024-01-01,2024-12-31,N
M1220,03,2024-01-01,9999-12-31,N
M1221,03,2024-01-01,9999-12-31,N
M1222,03,2024-01-01,9999-12-31,N
M1223,03,2024-01-01,9999-12-31,N
M1224,03,2024-01-01,9999-12-31,N
M1225,03,2024-01-01,9999-12-31,N
M1226,03,2024-01-01,9999-12-31,N
M1227,03,2024-01-01,9999-12-31,N
M1228,03,2024-01-01,9999-12-31,N
M1229,03,2024-01-01,9999-12-31,N
M1230,03,2024-01-01,9999-12-31,N
M1231,03,2024-01-01,9999-12-31,N
M1232,03,2024-01-01,9999-12-31,N
M1233,03,2024-01-01,9999-12-31,N
M1234,03,2024-01-01,9999-12-31,N
M1235,03,2024-01-01,9999-12-31,N
M1236,03,2024-01-01,9999-12-31,N
M1237,03,2024-01-01,9999-12-31,N
M1238,03,2024-01-01,9999-12-31,N
M1239,03,2024-01-01,9999-12-31,N
M1240,03,2024-01-01,9999-12-31,N
M1241,03,2024-01-01,9999-12-31,N
M1242,03,2024-01-01,9999-12-31,N
M1243,03,2024-01-01,9999-12-31,N
M1244,03,2024-01-01,9999-12-31,N
M1245,03,2024-01-01,9999-12-31,N
M1246,03,2024-01-01,9999-12-31,N
M1247,03,2024-01-01,9999-12-31,N
M1248,03,2024-01-01,9999-12-31,N
M1249,03,2024-01-01,9999-12-31,N
M1250,03,2024-01-01,9999-12-31,N
M1251,03,2024-01-01,9999-12-31,N
M1252,03,2024-01-01,9999-12-31,N
M1253,03,2024-01-01,9999-12-31,N
M1254,03,2024-01-01,9999-12-31,N
M1255,03,2024-01-01,9999-12-31,N
M1256,03,2024-01-01,9999-12-31,N
M1257,03,2024-01-01,9999-12-31,N
M1258,03,2024-01-01,9999-12-31,N
M1259,03,2024-01-01,9999-12-31,N
M1260,03,2024-01-01,9999-12-31,N
M1261,03,2024-01-01,9999-12-31,N
M1262,03,2024-01-01,9999-12-31,N
M1263,03,2024-01-01,9999-12-31,N
M1264,03,2024-01-01,2024-12-31,N
M1265,03,2024-01-01,9999-12-31,N
M1266,03,2024-01-01,9999-12-31,N
M1267,03,2024-01-01,9999-12-31,N
M1268,03,2024-01-01,9999-12-31,N
M1269,03,2024-01-01,9999-12-31,N
M1270,03,2024-01-01,9999-12-31,N
M1271,03,2024-01-01,9999-12-31,N
M1272,03,2024-01-01,9999-12-31,N
M1273,03,2024-01-01,9999-12-31,N
M1274,03,2024-01-01,9999-12-31,N
M1275,03,2024-01-01,9999-12-31,N
M1276,03,2024-01-01,9999-12-31,N
M1277,03,2024-01-01,9999-12-31,N
M1278,03,2024-01-01,9999-12-31,N
M1279,03,2024-01-01,9999-12-31,N
M1280,03,2024-01-01,9999-12-31,N
M1281,03,2024-01-01,9999-12-31,N
M1282,03,2024-01-01,9999-12-31,N
M1283,03,2024-01-01,9999-12-31,N
M1284,03,2024-01-01,9999-12-31,N
M1285,03,2024-01-01,9999-12-31,N
M1286,03,2024-01-01,9999-12-31,N
M1287,03,2024-01-01,9999-12-31,N
M1288,03,2024-01-01,9999-12-31,N
M1289,03,2024-01-01,9999-12-31,N
M1290,03,2024-01-01,9999-12-31,N
M1291,03,2024-01-01,9999-12-31,N
M1292,03,2024-01-01,9999-12-31,N
M1293,03,2024-01-01,9999-12-31,N
M1294,03,2024-01-01,9999-12-31,N
M1295,03,2024-01-01,9999-12-31,N
M1296,03,2024-01-01,9999-12-31,N
M1297,03,2024-01-01,9999-12-31,N
M1298,03,2024-01-01,9999-12-31,N
M1299,03,2024-01-01,9999-12-31,N
M1300,03,2024-01-01,9999-12-31,N
M1301,03,2024-01-01,9999-12-31,N
M1302,03,2024-01-01,9999-12-31,N
M1303,03,2024-01-01,9999-12-31,N
M1304,03,2024-01-01,9999-12-31,N
M1305,03,2024-01-01,9999-12-31,N
M1306,03,2024-01-01,9999-12-31,N
M1307,03,2024-01-01,9999-12-31,N
M1308,03,2024-01-01,9999-12-31,N
M1309,03,2024-01-01,9999-12-31,N
M1310,03,2024-01-01,9999-12-31,N
M1311,03,2024-01-01,9999-12-31,N
M1312,03,2024-01-01,9999-12-31,N
M1313,03,2024-01-01,9999-12-31,N
M1314,03,2024-01-01,9999-12-31,N
M1315,03,2024-01-01,9999-12-31,N
M1316,03,2024-01-01,9999-12-31,N
M1317,03,2024-01-01,9999-12-31,N
M1318,03,2024-01-01,9999-12-31,N
M1319,03,2024-01-01,9999-12-31,N
M1320,03,2024-01-01,9999-12-31,N
M1321,03,2024-01-01,9999-12-31,N
M1322,03,2024-01-01,9999-12-31,N
M1323,03,2024-01-01,9999-12-31,N
M1324,03,2024-01-01,9999-12-31,N
M1325,03,2024-01-01,9999-12-31,N
M1326,03,2024-01-01,9999-12-31,N
M1327,03,2024-01-01,9999-12-31,N
M1328,03,2024-01-01,9999-12-31,N
M1329,03,2024-01-01,9999-12-31,N
M1330,03,2024-01-01,9999-12-31,N
M1331,03,2024-01-01,9999-12-31,N
M1332,03,2024-01-01,9999-12-31,N
M1333,03,2024-01-01,9999-12-31,N
M1334,03,2024-01-01,9999-12-31,N
M1335,03,2024-01-01,9999-12-31,N
M1336,03,2024-01-01,9999-12-31,N
M1337,03,2024-01-01,9999-12-31,N
M1338,03,2024-01-01,9999-12-31,N
M1339,03,2024-01-01,9999-12-31,N
M1340,03,2024-01-01,9999-12-31,N
M1341,03,2024-01-01,9999-12-31,N
M1342,03,2024-01-01,9999-12-31,N
M1343,03,2024-01-01,9999-12-31,N
M1344,03,2024-01-01,9999-12-31,N
M1345,03,2024-01-01,9999-12-31,N
M1346,03,2024-01-01,9999-12-31,N
M1347,03,2024-01-01,9999-12-31,N
M1348,03,2024-01-01,9999-12-31,N
M1349,03,2024-01-01,9999-12-31,N
M1350,03,2024-01-01,9999-12-31,N
M1351,03,2024-01-01,9999-12-31,N
M1352,03,2024-01-01,9999-12-31,N
M1353,03,2024-01-01,9999-12-31,N
M1354,03,2024-01-01,9999-12-31,N
M1355,03,2024-01-01,9999-12-31,N
M1356,03,2024-01-01,9999-12-31,N
M1357,03,2024-01-01,9999-12-31,N
M1358,03,2024-01-01,9999-12-31,N
M1359,03,2024-01-01,9999-12-31,N
M1360,03,2024-01-01,9999-12-31,N
M1361,03,2024-01-01,9999-12-31,N
M1362,03,2024-01-01,9999-12-31,N
M1363,03,2024-01-01,9999-12-31,N
M1364,03,2024-01-01,9999-12-31,N
M1365,03,2024-01-01,9999-12-31,N
M1366,03,2024-01-01,9999-12-31,N
M1367,03,2024-01-01,9999-12-31,N
M1368,03,2024-01-01,9999-12-31,N
M1369,03,2024-01-01,9999-12-31,N
M1370,03,2024-01-01,9999-12-31,N
Q0516,03,2024-01-02,2024-12-31,N
Q0517,03,2024-01-02,2024-12-31,N
Q0518,03,2024-01-02,2024-12-31,N
Q4279,03,2024-01-01,9999-12-31,N
Q4287,03,2024-01-01,9999-12-31,N
Q4288,03,2024-01-01,9999-12-31,N
Q4289,03,2024-01-01,9999-12-31,N
Q4290,03,2024-01-01,9999-12-31,N
Q4291,03,2024-01-01,9999-12-31,N
Q4292,03,2024-01-01,9999-12-31,N
Q4293,03,2024-01-01,9999-12-31,N
Q4294,03,2024-01-01,9999-12-31,N
Q4295,03,2024-01-01,9999-12-31,N
Q4296,03,2024-01-01,9999-12-31,N
Q4297,03,2024-01-01,9999-12-31,N
Q4298,03,2024-01-01,9999-12-31,N
Q4299,03,2024-01-01,9999-12-31,N
Q4300,03,2024-01-01,9999-12-31,N
Q4301,03,2024-01-01,9999-12-31,N
Q4302,03,2024-01-01,9999-12-31,N
Q4303,03,2024-01-01,9999-12-31,N
Q4304,03,2024-01-01,9999-12-31,N
Q5132,03,2024-01-01,2024-12-31,N
A2026,03,2024-04-01,9999-12-31,N
A4271,03,2024-04-01,9999-12-31,N
A4438,03,2024-04-01,9999-12-31,N
A4564,03,2024-04-01,9999-12-31,N
A4593,03,2024-04-01,9999-12-31,N
A4594,03,2024-04-01,9999-12-31,N
A9293,03,2024-04-01,9999-12-31,N
C9166,03,2024-04-01,2024-06-30,N
C9167,03,2024-04-01,2024-06-30,N
C9168,03,2024-04-01,2024-06-30,N
C9796,03,2024-01-01,9999-12-31,N
C9797,03,2024-01-01,9999-12-31,N
E0152,03,2024-04-01,9999-12-31,N
E0468,03,2024-04-01,9999-12-31,N
E0736,03,2024-04-01,9999-12-31,N
E0738,03,2024-04-01,9999-12-31,N
E0739,03,2024-04-01,9999-12-31,N
E2104,03,2024-04-01,9999-12-31,N
E2298,03,2024-04-01,9999-12-31,N
G0138,03,2024-04-01,9999-12-31,N
H0051,03,2024-04-01,9999-12-31,N
J0177,03,2024-04-01,9999-12-31,N
J0209,03,2024-04-01,9999-12-31,N
J0577,03,2024-04-01,9999-12-31,N
J0578,03,2024-04-01,9999-12-31,N
J0589,03,2024-04-01,9999-12-31,N
J0650,03,2024-04-01,9999-12-31,N
J0651,03,2024-04-01,9999-12-31,N
J0652,03,2024-04-01,9999-12-31,N
J1010,03,2024-04-01,9999-12-31,N
J1202,03,2024-04-01,9999-12-31,N
J1203,03,2024-04-01,9999-12-31,N
J1323,03,2024-04-01,9999-12-31,N
J1434,03,2024-04-01,9999-12-31,N
J2277,03,2024-04-01,9999-12-31,N
J2782,03,2024-04-01,9999-12-31,N
J2801,03,2024-04-01,9999-12-31,N
J2919,03,2024-04-01,9999-12-31,N
J3055,03,2024-04-01,9999-12-31,N
J3424,03,2024-04-01,9999-12-31,N
J7165,03,2024-04-01,9999-12-31,N
J7354,03,2024-04-01,9999-12-31,N
J9073,03,2024-04-01,9999-12-31,N
J9074,03,2024-04-01,9999-12-31,N
J9075,03,2024-04-01,9999-12-31,N
J9248,03,2024-04-01,9999-12-31,N
J9249,03,2024-04-01,9999-12-31,N
J9376,03,2024-04-01,9999-12-31,N
K1037,03,2024-04-01,9999-12-31,N
L1320,03,2024-04-01,9999-12-31,N
L5783,03,2024-04-01,9999-12-31,N
L5841,03,2024-04-01,9999-12-31,N
Q4305,03,2024-04-01,9999-12-31,N
Q4306,03,2024-04-01,9999-12-31,N
Q4307,03,2024-04-01,9999-12-31,N
Q4308,03,2024-04-01,9999-12-31,N
Q4309,03,2024-04-01,9999-12-31,N
Q4310,03,2024-04-01,9999-12-31,N
Q5133,03,2024-04-01,9999-12-31,N
Q5134,03,2024-04-01,9999-12-31,N
S4988,03,2024-04-01,2025-03-31,N
S9002,03,2024-04-01,9999-12-31,N
M0224,03,2024-03-22,9999-12-31,N
Q0224,03,2024-03-22,9999-12-31,N
36095,03,2017-01-01,9999-12-31,N
A9506,03,2024-07-01,9999-12-31,N
C1605,03,2024-07-01,9999-12-31,N
C1606,03,2024-07-01,9999-12-31,N
C9901,03,2024-07-01,9999-12-31,N
G0519,03,2024-07-01,9999-12-31,N
G0520,03,2024-07-01,9999-12-31,N
G0521,03,2024-07-01,9999-12-31,N
G0522,03,2024-07-01,9999-12-31,N
G0523,03,2024-07-01,9999-12-31,N
G0524,03,2024-07-01,9999-12-31,N
G0525,03,2024-07-01,9999-12-31,N
G0526,03,2024-07-01,9999-12-31,N
G0527,03,2024-07-01,9999-12-31,N
G0528,03,2024-07-01,9999-12-31,N
G0529,03,2024-07-01,9999-12-31,N
G0530,03,2024-07-01,9999-12-31,N
G0531,03,2024-07-01,9999-12-31,N
G9037,03,2024-07-01,9999-12-31,N
G9038,03,2024-07-01,9999-12-31,N
J0211,03,2024-07-01,9999-12-31,N
J0687,03,2024-07-01,9999-12-31,N
J0872,03,2024-07-01,9999-12-31,N
J0911,03,2024-07-01,9999-12-31,N
J1597,03,2024-07-01,9999-12-31,N
J1598,03,2024-07-01,9999-12-31,N
J1748,03,2024-07-01,9999-12-31,N
J2183,03,2024-07-01,9999-12-31,N
J2246,03,2024-07-01,9999-12-31,N
J2267,03,2024-07-01,9999-12-31,N
J2373,03,2024-07-01,9999-12-31,N
J2468,03,2024-07-01,9999-12-31,N
J2470,03,2024-07-01,9999-12-31,N
J2471,03,2024-07-01,9999-12-31,N
J3247,03,2024-07-01,9999-12-31,N
J3263,03,2024-07-01,9999-12-31,N
J3393,03,2024-07-01,9999-12-31,N
J3394,03,2024-07-01,9999-12-31,N
J7171,03,2024-07-01,9999-12-31,N
J7355,03,2024-07-01,9999-12-31,N
J8611,03,2024-07-01,9999-12-31,N
J8612,03,2024-07-01,9999-12-31,N
J9361,03,2024-07-01,9999-12-31,N
Q4311,03,2024-07-01,9999-12-31,N
Q4312,03,2024-07-01,9999-12-31,N
Q4313,03,2024-07-01,9999-12-31,N
Q4314,03,2024-07-01,9999-12-31,N
Q4315,03,2024-07-01,9999-12-31,N
Q4316,03,2024-07-01,9999-12-31,N
Q4317,03,2024-07-01,9999-12-31,N
Q4318,03,2024-07-01,9999-12-31,N
Q4319,03,2024-07-01,9999-12-31,N
Q4320,03,2024-07-01,9999-12-31,N
Q4321,03,2024-07-01,9999-12-31,N
Q4322,03,2024-07-01,9999-12-31,N
Q4323,03,2024-07-01,9999-12-31,N
Q4324,03,2024-07-01,9999-12-31,N
Q4325,03,2024-07-01,9999-12-31,N
Q4326,03,2024-07-01,9999-12-31,N
Q4327,03,2024-07-01,9999-12-31,N
Q4328,03,2024-07-01,9999-12-31,N
Q4329,03,2024-07-01,9999-12-31,N
Q4330,03,2024-07-01,9999-12-31,N
Q4331,03,2024-07-01,9999-12-31,N
Q4332,03,2024-07-01,9999-12-31,N
Q4333,03,2024-07-01,9999-12-31,N
Q5137,03,2024-07-01,9999-12-31,N
Q5138,03,2024-07-01,9999-12-31,N
0450U,03,2024-07-01,9999-12-31,N
0451U,03,2024-07-01,9999-12-31,N
0452U,03,2024-07-01,9999-12-31,N
0453U,03,2024-07-01,9999-12-31,N
0454U,03,2024-07-01,9999-12-31,N
0455U,03,2024-07-01,9999-12-31,N
0456U,03,2024-07-01,2025-01-01,N
0457U,03,2024-07-01,9999-12-31,N
0458U,03,2024-07-01,9999-12-31,N
0459U,03,2024-07-01,9999-12-31,N
0460U,03,2024-07-01,9999-12-31,N
0461U,03,2024-07-01,9999-12-31,N
0462U,03,2024-07-01,9999-12-31,N
0463U,03,2024-07-01,9999-12-31,N
0464U,03,2024-07-01,9999-12-31,N
0465U,03,2024-07-01,9999-12-31,N
0466U,03,2024-07-01,9999-12-31,N
0467U,03,2024-07-01,9999-12-31,N
0468U,03,2024-07-01,9999-12-31,N
0469U,03,2024-07-01,9999-12-31,N
0470U,03,2024-07-01,9999-12-31,N
0471U,03,2024-07-01,9999-12-31,N
0472U,03,2024-07-01,9999-12-31,N
0473U,03,2024-07-01,9999-12-31,N
0474U,03,2024-07-01,9999-12-31,N
0475U,03,2024-07-01,9999-12-31,N
99237,03,2023-01-01,9999-12-31,N
993X0,03,2023-01-01,9999-12-31,N
0901T,03,2025-01-01,9999-12-31,N
0902T,03,2025-01-01,9999-12-31,N
0903T,03,2025-01-01,9999-12-31,N
0904T,03,2025-01-01,9999-12-31,N
0905T,03,2025-01-01,9999-12-31,N
0906T,03,2025-01-01,9999-12-31,N
0907T,03,2025-01-01,9999-12-31,N
0908T,03,2025-01-01,9999-12-31,N
0909T,03,2025-01-01,9999-12-31,N
0910T,03,2025-01-01,9999-12-31,N
0911T,03,2025-01-01,9999-12-31,N
0912T,03,2025-01-01,9999-12-31,N
0913T,03,2025-01-01,9999-12-31,N
0914T,03,2025-01-01,9999-12-31,N
0915T,03,2025-01-01,9999-12-31,N
0916T,03,2025-01-01,9999-12-31,N
0917T,03,2025-01-01,9999-12-31,N
0918T,03,2025-01-01,9999-12-31,N
0919T,03,2025-01-01,9999-12-31,N
0920T,03,2025-01-01,9999-12-31,N
0921T,03,2025-01-01,9999-12-31,N
0922T,03,2025-01-01,9999-12-31,N
0923T,03,2025-01-01,9999-12-31,N
0924T,03,2025-01-01,9999-12-31,N
0925T,03,2025-01-01,9999-12-31,N
0926T,03,2025-01-01,9999-12-31,N
0927T,03,2025-01-01,9999-12-31,N
0928T,03,2025-01-01,9999-12-31,N
0929T,03,2025-01-01,9999-12-31,N
0930T,03,2025-01-01,9999-12-31,N
0931T,03,2025-01-01,9999-12-31,N
0932T,03,2025-01-01,9999-12-31,N
0933T,03,2025-01-01,9999-12-31,N
0934T,03,2025-01-01,9999-12-31,N
0935T,03,2025-01-01,9999-12-31,N
0936T,03,2025-01-01,9999-12-31,N
0937T,03,2025-01-01,9999-12-31,N
0938T,03,2025-01-01,9999-12-31,N
0939T,03,2025-01-01,9999-12-31,N
0940T,03,2025-01-01,9999-12-31,N
0941T,03,2025-01-01,9999-12-31,N
0942T,03,2025-01-01,9999-12-31,N
0943T,03,2025-01-01,9999-12-31,N
0944T,03,2025-01-01,9999-12-31,N
0945T,03,2025-01-01,9999-12-31,N
0946T,03,2025-01-01,9999-12-31,N
0947T,03,2025-01-01,9999-12-31,N
0476U,03,2024-10-01,9999-12-31,N
0477U,03,2024-10-01,9999-12-31,N
0478U,03,2024-10-01,9999-12-31,N
0479U,03,2024-10-01,9999-12-31,N
0480U,03,2024-10-01,9999-12-31,N
0481U,03,2024-10-01,9999-12-31,N
0482U,03,2024-10-01,9999-12-31,N
0483U,03,2024-10-01,9999-12-31,N
0484U,03,2024-10-01,9999-12-31,N
0485U,03,2024-10-01,9999-12-31,N
0486U,03,2024-10-01,9999-12-31,N
0487U,03,2024-10-01,9999-12-31,N
0488U,03,2024-10-01,9999-12-31,N
0489U,03,2024-10-01,9999-12-31,N
0490U,03,2024-10-01,9999-12-31,N
0491U,03,2024-10-01,9999-12-31,N
0492U,03,2024-10-01,9999-12-31,N
0493U,03,2024-10-01,9999-12-31,N
0494U,03,2024-10-01,9999-12-31,N
0495U,03,2024-10-01,9999-12-31,N
0496U,03,2024-10-01,9999-12-31,N
0497U,03,2024-10-01,9999-12-31,N
0498U,03,2024-10-01,9999-12-31,N
0499U,03,2024-10-01,9999-12-31,N
0500U,03,2024-10-01,9999-12-31,N
0501U,03,2024-10-01,9999-12-31,N
0502U,03,2024-10-01,9999-12-31,N
0503U,03,2024-10-01,9999-12-31,N
0504U,03,2024-10-01,9999-12-31,N
0505U,03,2024-10-01,9999-12-31,N
0506U,03,2024-10-01,9999-12-31,N
0507U,03,2024-10-01,9999-12-31,N
0508U,03,2024-10-01,9999-12-31,N
0509U,03,2024-10-01,9999-12-31,N
