DGNS_CD,DGNS_CD_EFF_STRT_DT,DGNS_CD_EFF_END_DT,MIN_AGE_DGNS_INCLUDE,MAX_AGE_DGNS_EXCLUDE,CC_AGE_SPLIT_MIN_AGE_INC,CC_AGE_SPLIT_MAX_AGE_EXC,CC_SEX_SPLIT,CC_CD,ACC_CD
S3216XA,2021-01-01,2026-12-31,0,999,0,999,X,228,0
S3216XB,2021-01-01,2026-12-31,0,999,0,999,X,228,0
S3217XA,2021-01-01,2026-12-31,0,999,0,999,X,228,0
S3217XB,2021-01-01,2026-12-31,0,999,0,999,X,228,0
S3219XA,2021-01-01,2026-12-31,0,999,0,999,X,228,0
S3219XB,2021-01-01,2026-12-31,0,999,0,999,X,228,0
S322XXA,2021-01-01,2026-12-31,0,999,0,999,X,228,0
S322XXB,2021-01-01,2026-12-31,0,999,0,999,X,228,0
S32301A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32301B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32302A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32302B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32309A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32309B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32311A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32311B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32312A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32312B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32313A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32313B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32314A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32314B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32315A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32315B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32316A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32316B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32391A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32391B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32392A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32392B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32399A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32399B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32401A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32401B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32402A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32402B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32409A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32409B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32411A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32411B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32412A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32412B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32413A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32413B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32414A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32414B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32415A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32415B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32416A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32416B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32421A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32421B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32422A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32422B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32423A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32423B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32424A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32424B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32425A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32425B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32426A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32426B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32431A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32431B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32432A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32432B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32433A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32433B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32434A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32434B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32435A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32435B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32436A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32436B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32441A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32441B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32442A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32442B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32443A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32443B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32444A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32444B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32445A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32445B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32446A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32446B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32451A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32451B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32452A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32452B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32453A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32453B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32454A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32454B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32455A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32455B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32456A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32456B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32461A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32461B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32462A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32462B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32463A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32463B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32464A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32464B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32465A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32465B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32466A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32466B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32471A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32471B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32472A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32472B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32473A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32473B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32474A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32474B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32475A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32475B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32476A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32476B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32481A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32481B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32482A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32482B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32483A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32483B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32484A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32484B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32485A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32485B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32486A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32486B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32491A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32491B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32492A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32492B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32499A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32499B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32501A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32501B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32502A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32502B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32509A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32509B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32511A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32511B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32512A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32512B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32519A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32519B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32591A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32591B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32592A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32592B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32599A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32599B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32601A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32601B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32602A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32602B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32609A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32609B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32611A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32611B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32612A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32612B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32613A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32613B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32614A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32614B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32615A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32615B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32616A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32616B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32691A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32691B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32692A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32692B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32699A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32699B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32810A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32810B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32811A,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S32811B,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S3282XA,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S3282XB,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S3289XA,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S3289XB,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S329XXA,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S329XXB,2021-01-01,2026-12-31,0,999,0,999,X,226,0
S48011A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48011D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48012A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48012D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48019A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48019D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48021A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48021D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48022A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48022D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48029A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48029D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48111A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48111D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48112A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48112D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48119A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48119D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48121A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48121D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48122A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48122D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48129A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48129D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48911A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48911D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48912A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48912D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48919A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48919D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48921A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48921D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48922A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48922D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48929A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S48929D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58011A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58011D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58012A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58012D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58019A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58019D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58021A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58021D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58022A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58022D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58029A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58029D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58111A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58111D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58112A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58112D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58119A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58119D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58121A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58121D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58122A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58122D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58129A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58129D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58911A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58911D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58912A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58912D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58919A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58919D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58921A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58921D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58922A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58922D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58929A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S58929D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68411A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68411D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68412A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68412D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68419A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68419D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68421A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68421D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68422A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68422D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68429A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68429D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68711A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68711D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68712A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68712D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68719A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68719D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68721A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68721D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68722A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68722D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68729A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S68729D,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78011A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78011D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78012A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78012D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78019A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78019D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78021A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78021D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78022A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78022D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78029A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78029D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78111A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78111D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78112A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78112D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78119A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78119D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78121A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78121D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78122A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78122D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78129A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78129D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78911A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78911D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78912A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78912D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78919A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78919D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78921A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78921D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78922A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78922D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S78929A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S78929D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88011A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88011D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88012A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88012D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88019A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88019D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88021A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88021D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88022A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88022D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88029A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88029D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88111A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88111D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88112A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88112D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88119A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88119D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88121A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88121D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88122A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88122D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88129A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88129D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88911A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88911D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88912A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88912D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88919A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88919D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88921A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88921D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88922A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88922D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S88929A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S88929D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98011A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98011D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98012A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98012D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98019A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98019D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98021A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98021D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98022A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98022D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98029A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98029D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98311A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98311D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98312A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98312D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98319A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98319D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98321A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98321D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98322A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98322D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98329A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98329D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98911A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98911D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98912A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98912D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98919A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98919D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98921A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98921D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98922A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98922D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
S98929A,2021-01-01,2026-12-31,0,999,0,999,X,234,0
S98929D,2015-10-01,2026-12-31,0,999,0,999,X,234,0
T2030XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T20311A,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T20312A,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T20319A,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2032XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2033XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2034XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2035XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2036XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2037XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2039XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2070XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T20711A,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T20712A,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T20719A,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2072XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2073XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2074XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2075XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2076XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2077XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
T2079XA,2021-01-01,2026-12-31,0,999,0,999,X,219,0
